submission_date,state,tot_cases,conf_cases,prob_cases,new_case,tot_death,conf_death,new_death
7/07/2020,WI,35765,32556,3209,535,812,805,9
7/08/2020,WI,36410,33154,3256,645,814,807,2
7/09/2020,WI,37210,33908,3302,800,816,809,2
7/10/2020,WI,38099,34753,3346,889,821,814,5
7/11/2020,WI,39080,35679,3401,981,828,821,7
7/12/2020,WI,39877,36448,3429,797,820,820,-8
07/13/2020,WI,40382,36942,3440,505,827,820,7
07/14/2020,WI,41349,37906,3443,967,833,826,6
07/15/2020,WI,42197,38727,3470,848,834,827,1
07/16/2020,WI,43139,39627,3512,942,838,831,4
07/17/2020,WI,44068,40507,3561,929,840,833,2
07/18/2020,WI,45099,41485,3614,1031,850,843,10
07/19/2020,WI,45948,42315,3633,849,851,844,1
07/20/2020,WI,46675,43018,3657,727,853,846,2
07/21/2020,WI,47836,44135,3701,1161,866,859,13
07/22/2020,WI,48583,44847,3736,747,872,865,6
07/23/2020,WI,49669,45899,3770,1086,885,878,13
07/24/2020,WI,50727,46917,3810,1058,885,878,0
07/25/2020,WI,51715,47870,3845,988,898,891,13
07/26/2020,WI,52680,48827,3853,965,899,892,1
07/27/2020,WI,53281,49417,3864,601,900,893,1
07/28/2020,WI,54064,50179,3885,783,913,906,13
07/29/2020,WI,54988,51049,3939,924,918,911,5
07/30/2020,WI,56079,52108,3971,1091,926,919,8
07/31/2020,WI,56934,52940,3994,855,941,934,15
8/01/2020,WI,58058,54002,4056,1124,954,947,13
8/02/2020,WI,58990,54924,4066,932,955,948,1
8/03/2020,WI,59401,55328,4073,411,956,949,1
8/04/2020,WI,60171,56056,4115,770,968,961,12
8/05/2020,WI,61110,56940,4170,939,977,970,9
8/06/2020,WI,61985,57779,4206,875,985,978,8
8/07/2020,WI,63028,58768,4260,1043,997,990,12
8/08/2020,WI,64213,59933,4280,1185,1003,996,6
8/09/2020,WI,64835,60554,4281,622,1005,998,2
8/10/2020,WI,65356,61061,4295,521,1005,998,0
8/11/2020,WI,66123,61785,4338,767,1013,1006,8
8/12/2020,WI,66654,62263,4391,531,1018,1011,5
08/13/2020,WI,67622,63206,4416,968,1025,1018,7
08/14/2020,WI,68681,64227,4454,1059,1032,1025,7
08/15/2020,WI,69547,65056,4491,866,1045,1038,13
08/16/2020,WI,70246,65741,4505,699,1046,1039,1
08/17/2020,WI,70715,66196,4519,469,1046,1039,0
08/18/2020,WI,71424,66830,4594,709,1059,1052,13
08/19/2020,WI,72134,67493,4641,710,1067,1060,8
08/20/2020,WI,72893,68223,4670,759,1074,1067,7
08/21/2020,WI,73751,69059,4692,858,1075,1068,1
08/22/2020,WI,74726,70009,4717,975,1089,1081,14
08/23/2020,WI,75205,70462,4743,479,1089,1081,0
08/24/2020,WI,75619,70854,4765,414,1089,1081,0
08/25/2020,WI,76306,71492,4814,687,1102,1094,13
08/26/2020,WI,77092,72260,4832,786,1108,1100,6
08/27/2020,WI,78004,73138,4866,912,1119,1111,11
08/28/2020,WI,78868,73981,4887,864,1121,1113,2
08/29/2020,WI,79730,74800,4930,862,1127,1119,6
08/30/2020,WI,80300,75337,4963,570,1130,1122,3
08/31/2020,WI,80568,75603,4965,268,1130,1122,0
9/01/2020,WI,81604,76584,5020,1036,1139,1130,9
9/02/2020,WI,82182,77129,5053,578,1150,1142,11
9/03/2020,WI,82922,77856,5066,740,1154,1146,4
9/04/2020,WI,84464,79354,5110,1542,1161,1153,7
9/05/2020,WI,85463,80300,5163,999,1176,1168,15
9/06/2020,WI,86353,81193,5160,890,1176,1168,0
9/07/2020,WI,86928,81760,5168,575,1176,1168,0
9/08/2020,WI,87677,82477,5200,749,1176,1168,0
9/09/2020,WI,88590,83334,5256,913,1191,1183,15
9/10/2020,WI,90182,84881,5301,1592,1201,1193,10
9/11/2020,WI,91625,86250,5375,1443,1205,1197,4
9/12/2020,WI,93055,87603,5452,1430,1217,1209,12
09/13/2020,WI,94679,89185,5494,1624,1218,1210,1
09/14/2020,WI,95497,89956,5541,818,1218,1210,0
09/15/2020,WI,96938,91304,5634,1441,1229,1220,11
09/16/2020,WI,98440,92712,5728,1502,1237,1228,8
09/17/2020,WI,100574,94746,5828,2134,1239,1231,2
09/18/2020,WI,103154,97279,5875,2580,1246,1238,7
09/19/2020,WI,105557,99562,5995,2403,1249,1241,3
09/20/2020,WI,107292,101227,6065,1735,1250,1242,1
09/21/2020,WI,108588,102498,6090,1296,1252,1244,2
09/22/2020,WI,110327,104170,6157,1739,1259,1251,7
09/23/2020,WI,112222,105932,6290,1895,1268,1259,9
09/24/2020,WI,114700,108324,6376,2478,1275,1265,7
09/25/2020,WI,117329,110828,6501,2629,1284,1274,9
09/26/2020,WI,120231,113645,6586,2902,1291,1281,7
09/27/2020,WI,122478,115862,6616,2247,1291,1281,0
09/28/2020,WI,124217,117588,6629,1739,1293,1283,2
01/22/2020,GA,0,,,0,0,,0
01/23/2020,GA,0,,,0,0,,0
01/24/2020,GA,0,,,0,0,,0
01/25/2020,GA,0,,,0,0,,0
01/26/2020,GA,0,,,0,0,,0
01/27/2020,GA,0,,,0,0,,0
01/28/2020,GA,0,,,0,0,,0
01/29/2020,GA,0,,,0,0,,0
01/30/2020,GA,0,,,0,0,,0
01/31/2020,GA,0,,,0,0,,0
2/01/2020,GA,0,,,0,0,,0
2/02/2020,GA,0,,,0,0,,0
2/03/2020,GA,0,,,0,0,,0
2/04/2020,GA,0,,,0,0,,0
2/05/2020,GA,0,,,0,0,,0
2/06/2020,GA,0,,,0,0,,0
2/07/2020,GA,0,,,0,0,,0
2/08/2020,GA,0,,,0,0,,0
2/09/2020,GA,0,,,0,0,,0
2/10/2020,GA,0,,,0,0,,0
2/11/2020,GA,0,,,0,0,,0
2/12/2020,GA,0,,,0,0,,0
02/13/2020,GA,0,,,0,0,,0
02/14/2020,GA,0,,,0,0,,0
02/15/2020,GA,0,,,0,0,,0
02/16/2020,GA,0,,,0,0,,0
02/17/2020,GA,0,,,0,0,,0
02/18/2020,GA,0,,,0,0,,0
02/19/2020,GA,0,,,0,0,,0
02/20/2020,GA,0,,,0,0,,0
02/21/2020,GA,0,,,0,0,,0
02/22/2020,GA,0,,,0,0,,0
02/23/2020,GA,0,,,0,0,,0
02/24/2020,GA,0,,,0,0,,0
02/25/2020,GA,0,,,0,0,,0
02/26/2020,GA,0,,,0,0,,0
02/27/2020,GA,0,,,0,0,,0
02/28/2020,GA,0,,,0,0,,0
02/29/2020,GA,0,,,0,0,,0
3/01/2020,GA,0,,,0,0,,0
3/02/2020,GA,0,,,0,0,,0
3/03/2020,GA,2,,,2,0,,0
3/04/2020,GA,2,,,0,0,,0
3/05/2020,GA,2,,,0,0,,0
3/06/2020,GA,3,,,1,0,,0
3/07/2020,GA,6,,,3,0,,0
3/08/2020,GA,7,,,1,0,,0
3/09/2020,GA,18,,,11,0,,0
3/10/2020,GA,23,,,5,0,,0
3/11/2020,GA,31,,,8,0,,0
3/12/2020,GA,45,,,14,1,,1
03/13/2020,GA,45,,,0,1,,0
03/14/2020,GA,45,,,0,1,,0
03/15/2020,GA,119,,,74,1,,0
03/16/2020,GA,143,,,24,1,,0
03/17/2020,GA,178,,,35,1,,0
03/18/2020,GA,262,,,84,6,,5
03/19/2020,GA,397,,,135,13,,7
03/20/2020,GA,485,,,88,14,,1
03/21/2020,GA,555,,,70,20,,6
03/22/2020,GA,757,,,202,25,,5
03/23/2020,GA,1015,,,258,31,,6
03/24/2020,GA,1119,,,104,38,,7
03/25/2020,GA,1441,,,322,47,,9
03/26/2020,GA,1714,,,273,60,,13
03/27/2020,GA,2198,,,484,65,,5
03/28/2020,GA,2446,,,248,79,,14
03/29/2020,GA,2703,,,257,84,,5
03/30/2020,GA,3612,,,909,103,,19
03/31/2020,GA,4585,,,973,130,,27
4/01/2020,GA,4748,,,163,154,,24
4/02/2020,GA,5486,,,738,176,,22
4/03/2020,GA,5967,,,481,198,,22
4/04/2020,GA,6383,,,416,208,,10
4/05/2020,GA,6752,,,369,219,,11
4/06/2020,GA,8634,,,1882,319,,100
4/07/2020,GA,9713,,,1079,351,,32
4/08/2020,GA,10446,,,733,371,,20
4/09/2020,GA,11318,,,872,413,,42
4/10/2020,GA,11318,,,0,420,,7
4/11/2020,GA,12261,,,943,432,,12
4/12/2020,GA,13012,,,751,447,,15
04/13/2020,GA,13621,,,609,481,,34
04/14/2020,GA,14766,,,1145,526,,45
04/15/2020,GA,15409,,,643,579,,53
04/16/2020,GA,16451,,,1042,624,,45
04/17/2020,GA,16658,,,207,661,,37
04/18/2020,GA,17014,,,356,670,,9
04/19/2020,GA,18781,,,1767,691,,21
04/20/2020,GA,19630,,,849,782,,91
04/21/2020,GA,20607,,,977,821,,39
04/22/2020,GA,20769,,,162,838,,17
04/23/2020,GA,21681,,,912,873,,35
04/24/2020,GA,22183,,,502,899,,26
04/25/2020,GA,22225,,,42,897,,-2
04/26/2020,GA,23410,,,1185,912,,15
04/27/2020,GA,23801,,,391,944,,32
04/28/2020,GA,24609,,,808,1025,,81
04/29/2020,GA,25324,,,715,1054,,29
04/30/2020,GA,26095,,,771,1111,,57
5/01/2020,GA,27733,,,1638,1167,,56
5/02/2020,GA,28338,,,605,1174,,7
5/03/2020,GA,28621,,,283,1178,,4
5/04/2020,GA,29196,,,575,1211,,33
5/05/2020,GA,29602,,,406,1258,,47
5/06/2020,GA,30750,,,1148,1327,,69
5/07/2020,GA,31383,,,633,1336,,9
5/08/2020,GA,32609,,,1226,1362,,26
5/09/2020,GA,32590,,,-19,1404,,42
5/10/2020,GA,32980,,,390,1404,,0
5/11/2020,GA,33995,,,1015,1442,,38
5/12/2020,GA,34731,,,736,1464,,22
05/13/2020,GA,35335,,,604,1505,,41
05/14/2020,GA,35858,,,523,1527,,22
05/15/2020,GA,36680,,,822,1557,,30
05/16/2020,GA,37147,,,467,1592,,35
05/17/2020,GA,37642,,,495,1606,,14
05/18/2020,GA,38081,,,439,1642,,36
05/19/2020,GA,38753,,,672,1668,,26
05/20/2020,GA,39702,,,949,1689,,21
05/21/2020,GA,40460,,,758,1758,,69
05/22/2020,GA,41482,,,1022,1808,,50
05/23/2020,GA,42145,,,663,1814,,6
05/24/2020,GA,42846,,,701,1827,,13
05/25/2020,GA,43369,,,523,1830,,3
05/26/2020,GA,43794,,,425,1874,,44
05/27/2020,GA,44447,,,653,1909,,35
05/28/2020,GA,45226,,,779,1973,,64
05/29/2020,GA,45711,,,485,1971,,-2
05/30/2020,GA,46301,,,590,2003,,32
05/31/2020,GA,47009,,,708,2052,,49
6/01/2020,GA,47656,,,647,2074,,22
6/02/2020,GA,48207,,,551,2102,,28
6/03/2020,GA,48894,,,687,2123,,21
6/04/2020,GA,49847,,,953,2147,,24
6/05/2020,GA,50621,,,774,2174,,27
6/06/2020,GA,51309,,,688,2160,,-14
6/07/2020,GA,51898,,,589,2180,,20
6/08/2020,GA,52497,,,599,2208,,28
6/09/2020,GA,53249,,,752,2285,,77
6/10/2020,GA,53980,,,731,2329,,44
6/11/2020,GA,54973,,,993,2375,,46
6/12/2020,GA,55783,,,810,2418,,43
06/13/2020,GA,56801,,,1018,2446,,28
06/14/2020,GA,57681,,,880,2451,,5
06/15/2020,GA,58414,,,733,2494,,43
06/16/2020,GA,59078,,,664,2529,,35
06/17/2020,GA,60030,,,952,2575,,46
06/18/2020,GA,60912,,,882,2605,,30
06/19/2020,GA,62009,,,1097,2636,,31
06/20/2020,GA,63809,,,1800,2642,,6
06/21/2020,GA,64701,,,892,2643,,1
06/22/2020,GA,65928,,,1227,2648,,5
06/23/2020,GA,67675,,,1747,2687,,39
06/24/2020,GA,69381,,,1706,2698,,11
06/25/2020,GA,71095,,,1714,2745,,47
06/26/2020,GA,72995,,,1900,2770,,25
06/27/2020,GA,74985,,,1990,2776,,6
06/28/2020,GA,77210,,,2225,2778,,2
06/29/2020,GA,79417,,,2207,2784,,6
06/30/2020,GA,81291,,,1874,2805,,21
7/01/2020,GA,84237,,,2946,2827,,22
7/02/2020,GA,87709,,,3472,2849,,22
7/03/2020,GA,90493,,,2784,2856,,7
7/04/2020,GA,93319,,,2826,2857,,1
7/05/2020,GA,95516,,,2197,2860,,3
7/06/2020,GA,97064,,,1548,2878,,18
7/07/2020,GA,100470,,,3406,2899,,21
7/08/2020,GA,103890,,,3420,2922,,23
7/09/2020,GA,106727,,,2837,2930,,8
7/10/2020,GA,111211,,,4484,2965,,35
7/11/2020,GA,114401,,,3190,2996,,31
7/12/2020,GA,116926,,,2525,3001,,5
07/13/2020,GA,120569,,,3643,3026,,25
07/14/2020,GA,123963,,,3394,3054,,28
07/15/2020,GA,127834,,,3871,3091,,37
07/16/2020,GA,131275,,,3441,3104,,13
07/17/2020,GA,135183,,,3908,3132,,28
07/18/2020,GA,139872,,,4689,3168,,36
07/19/2020,GA,143123,,,3251,3173,,5
07/20/2020,GA,145575,,,2452,3176,,3
07/21/2020,GA,148988,,,3413,3254,,78
07/22/2020,GA,152302,,,3314,3335,,81
07/23/2020,GA,156588,,,4286,3360,,25
07/24/2020,GA,161401,,,4813,3442,,82
07/25/2020,GA,165188,,,3787,3495,,53
07/26/2020,GA,167953,,,2765,3498,,3
07/27/2020,GA,170843,,,2890,3509,,11
07/28/2020,GA,175052,,,4209,3563,,54
07/29/2020,GA,178323,,,3271,3642,,79
07/30/2020,GA,182286,,,3963,3671,,29
07/31/2020,GA,186352,,,4066,3752,,81
8/01/2020,GA,190012,,,3660,3825,,73
8/02/2020,GA,193177,,,3165,3840,,15
8/03/2020,GA,195435,,,2258,3842,,2
8/04/2020,GA,197948,,,2513,3921,,79
8/05/2020,GA,201713,,,3765,3984,,63
8/06/2020,GA,204895,,,3182,4026,,42
8/07/2020,GA,209004,,,4109,4117,,91
8/08/2020,GA,213427,,,4423,4186,,69
8/09/2020,GA,216596,,,3169,4199,,13
8/10/2020,GA,219025,,,2429,4229,,30
8/11/2020,GA,222588,,,3563,4351,,122
8/12/2020,GA,226153,,,3565,4456,,105
08/13/2020,GA,228668,,,2515,4538,,82
08/14/2020,GA,231895,,,3227,4573,,35
08/15/2020,GA,235168,,,3273,4669,,96
08/16/2020,GA,237030,,,1862,4702,,33
08/17/2020,GA,238861,,,1831,4727,,25
08/18/2020,GA,241677,,,2816,4794,,67
08/19/2020,GA,243982,,,2305,4849,,55
08/20/2020,GA,246741,,,2759,4904,,55
08/21/2020,GA,249630,,,2889,4998,,94
08/22/2020,GA,252222,,,2592,5092,,94
08/23/2020,GA,253949,,,1727,5132,,40
08/24/2020,GA,256253,,,2304,5156,,24
08/25/2020,GA,258354,,,2101,5262,,106
08/26/2020,GA,260590,,,2236,5311,,49
08/27/2020,GA,263074,,,2484,5393,,82
08/28/2020,GA,265372,,,2298,5471,,78
08/29/2020,GA,267758,,,2386,5576,,105
08/30/2020,GA,268973,,,1215,5604,,28
08/31/2020,GA,270471,,,1498,5633,,29
9/01/2020,GA,272697,,,2226,5733,,100
9/02/2020,GA,274613,,,1916,5795,,62
9/03/2020,GA,277288,,,2675,5868,,73
9/04/2020,GA,279354,,,2066,5931,,63
9/05/2020,GA,281548,,,2194,5977,,46
9/06/2020,GA,283199,,,1651,6037,,60
9/07/2020,GA,283807,,,608,6044,,7
9/08/2020,GA,285350,,,1543,6070,,26
9/09/2020,GA,287287,,,1937,6128,,58
9/10/2020,GA,289123,,,1836,6204,,76
9/11/2020,GA,290781,,,1658,6246,,42
9/12/2020,GA,292905,,,2124,6287,,41
09/13/2020,GA,294394,,,1489,6444,,157
09/14/2020,GA,295337,,,943,6353,,-91
09/15/2020,GA,296833,,,1496,6398,,45
09/16/2020,GA,299056,,,2223,6419,,21
09/17/2020,GA,300903,,,1847,6474,,55
09/18/2020,GA,302737,,,1834,6537,,63
09/19/2020,GA,305021,,,2284,6599,,62
09/20/2020,GA,306155,,,1134,6602,,3
09/21/2020,GA,307339,,,1184,6604,,2
09/22/2020,GA,308221,,,882,6677,,73
09/23/2020,GA,309678,,,1457,6773,,96
09/24/2020,GA,311046,,,1368,6822,,49
09/25/2020,GA,312514,,,1468,6874,,52
09/26/2020,GA,313873,,,1359,6914,,40
09/27/2020,GA,314685,,,812,6946,,32
09/28/2020,GA,315281,,,596,6961,,15
01/22/2020,LA,0,,,0,0,,0
01/23/2020,LA,0,,,0,0,,0
01/24/2020,LA,0,,,0,0,,0
01/25/2020,LA,0,,,0,0,,0
01/26/2020,LA,0,,,0,0,,0
01/27/2020,LA,0,,,0,0,,0
01/28/2020,LA,0,,,0,0,,0
01/29/2020,LA,0,,,0,0,,0
01/30/2020,LA,0,,,0,0,,0
01/31/2020,LA,0,,,0,0,,0
2/01/2020,LA,0,,,0,0,,0
2/02/2020,LA,0,,,0,0,,0
2/03/2020,LA,0,,,0,0,,0
2/04/2020,LA,0,,,0,0,,0
2/05/2020,LA,0,,,0,0,,0
2/06/2020,LA,0,,,0,0,,0
2/07/2020,LA,0,,,0,0,,0
2/08/2020,LA,0,,,0,0,,0
2/09/2020,LA,0,,,0,0,,0
2/10/2020,LA,0,,,0,0,,0
2/11/2020,LA,0,,,0,0,,0
2/12/2020,LA,0,,,0,0,,0
02/13/2020,LA,0,,,0,0,,0
02/14/2020,LA,0,,,0,0,,0
02/15/2020,LA,0,,,0,0,,0
02/16/2020,LA,0,,,0,0,,0
02/17/2020,LA,0,,,0,0,,0
02/18/2020,LA,0,,,0,0,,0
02/19/2020,LA,0,,,0,0,,0
02/20/2020,LA,0,,,0,0,,0
02/21/2020,LA,0,,,0,0,,0
02/22/2020,LA,0,,,0,0,,0
02/23/2020,LA,0,,,0,0,,0
02/24/2020,LA,0,,,0,0,,0
02/25/2020,LA,0,,,0,0,,0
02/26/2020,LA,0,,,0,0,,0
02/27/2020,LA,0,,,0,0,,0
02/28/2020,LA,0,,,0,0,,0
02/29/2020,LA,0,,,0,0,,0
3/01/2020,LA,0,,,0,0,,0
3/02/2020,LA,0,,,0,0,,0
3/03/2020,LA,0,,,0,0,,0
3/04/2020,LA,0,,,0,0,,0
3/05/2020,LA,0,,,0,0,,0
3/06/2020,LA,0,,,0,0,,0
3/07/2020,LA,0,,,0,0,,0
3/08/2020,LA,0,,,0,0,,0
3/09/2020,LA,1,,,1,0,,0
3/10/2020,LA,1,,,0,0,,0
3/11/2020,LA,8,,,7,0,,0
3/12/2020,LA,14,,,6,0,,0
03/13/2020,LA,33,,,19,0,,0
03/14/2020,LA,33,,,0,0,,0
03/15/2020,LA,101,,,68,2,,2
03/16/2020,LA,137,,,36,3,,1
03/17/2020,LA,190,,,53,4,,1
03/18/2020,LA,261,,,71,7,,3
03/19/2020,LA,392,,,131,10,,3
03/20/2020,LA,537,,,145,14,,4
03/21/2020,LA,763,,,226,20,,6
03/22/2020,LA,1035,,,272,29,,9
03/23/2020,LA,1172,,,137,34,,5
03/24/2020,LA,1388,,,216,46,,12
03/25/2020,LA,1946,,,558,73,,27
03/26/2020,LA,2305,,,359,83,,10
03/27/2020,LA,2746,,,441,119,,36
03/28/2020,LA,3315,,,569,137,,18
03/29/2020,LA,3540,,,225,151,,14
03/30/2020,LA,4025,,,485,185,,34
03/31/2020,LA,5237,,,1212,239,,54
4/01/2020,LA,6424,,,1187,273,,34
4/02/2020,LA,9150,,,2726,310,,37
4/03/2020,LA,10297,,,1147,370,,60
4/04/2020,LA,12496,,,2199,409,,39
4/05/2020,LA,13010,,,514,477,,68
4/06/2020,LA,14867,,,1857,512,,35
4/07/2020,LA,16284,,,1417,582,,70
4/08/2020,LA,17030,,,746,652,,70
4/09/2020,LA,18283,,,1253,702,,50
4/10/2020,LA,19253,,,970,755,,53
4/11/2020,LA,20014,,,761,806,,51
4/12/2020,LA,20595,,,581,840,,34
04/13/2020,LA,21016,,,421,884,,44
04/14/2020,LA,21518,,,502,1013,,129
04/15/2020,LA,21951,,,433,1103,,90
04/16/2020,LA,22532,,,581,1156,,53
04/17/2020,LA,23118,,,586,1213,,57
04/18/2020,LA,23580,,,462,1267,,54
04/19/2020,LA,23928,,,348,1296,1296,29
04/20/2020,LA,24523,,,595,1328,1328,32
04/21/2020,LA,24854,,,331,1405,1405,77
04/22/2020,LA,25317,,,463,1532,1473,127
04/23/2020,LA,25798,,,481,1599,1540,67
04/24/2020,LA,26140,,,342,1601,1542,2
04/25/2020,LA,26512,,,372,1644,1585,43
04/26/2020,LA,26832,,,320,1729,1670,85
04/27/2020,LA,27111,,,279,1740,1697,11
04/28/2020,LA,27329,,,218,1801,1758,61
04/29/2020,LA,27703,,,374,1845,1802,44
04/30/2020,LA,28044,,,341,1905,1862,60
5/01/2020,LA,28711,,,667,1970,1927,65
5/02/2020,LA,29140,,,429,1950,1907,-20
5/03/2020,LA,29383,,,243,2012,1969,62
5/04/2020,LA,29746,,,363,2064,1991,52
5/05/2020,LA,30069,,,323,2115,2042,51
5/06/2020,LA,30399,,,330,2094,2021,-21
5/07/2020,LA,30725,,,326,2208,2135,114
5/08/2020,LA,30928,,,203,2227,2154,19
5/09/2020,LA,31490,,,562,2267,2194,40
5/10/2020,LA,31673,,,183,2286,2213,19
5/11/2020,LA,31881,,,208,2308,2242,22
5/12/2020,LA,32116,,,235,2347,2281,39
05/13/2020,LA,32728,,,612,2381,2315,34
05/14/2020,LA,33555,,,827,2417,2351,36
05/15/2020,LA,33903,,,348,2448,2382,31
05/16/2020,LA,34183,,,280,2479,2413,31
05/17/2020,LA,34498,,,315,2491,2425,12
05/18/2020,LA,34832,,,334,2563,2440,72
05/19/2020,LA,35161,,,329,2581,2458,18
05/20/2020,LA,35439,,,278,2608,2485,27
05/21/2020,LA,36627,,,1188,2629,2506,21
05/22/2020,LA,37048,,,421,2668,2545,39
05/23/2020,LA,37163,,,115,2683,2560,15
05/24/2020,LA,37292,,,129,2690,2567,7
05/25/2020,LA,37914,,,622,2690,2585,0
05/26/2020,LA,38159,,,245,2701,2596,11
05/27/2020,LA,38602,,,443,2722,2617,21
05/28/2020,LA,38907,,,305,2740,2635,18
05/29/2020,LA,38907,,,0,2766,2661,26
05/30/2020,LA,39682,,,775,2785,2680,19
05/31/2020,LA,39916,,,234,2791,2686,6
6/01/2020,LA,40452,,,536,2801,2690,10
6/02/2020,LA,40857,,,405,2835,2724,34
6/03/2020,LA,41133,,,276,2870,2759,35
6/04/2020,LA,41562,,,429,2883,2772,13
6/05/2020,LA,41989,,,427,2912,2801,29
6/06/2020,LA,42486,,,497,2925,2814,13
6/07/2020,LA,42816,,,330,2936,2825,11
6/08/2020,LA,43050,,,234,2944,2831,8
6/09/2020,LA,43612,,,562,2957,2844,13
6/10/2020,LA,44030,,,418,2968,2855,11
6/11/2020,LA,44472,,,442,2987,2874,19
6/12/2020,LA,44995,,,523,2996,2883,9
06/13/2020,LA,46283,,,1288,3004,2891,8
06/14/2020,LA,46619,,,336,3014,2901,10
06/15/2020,LA,47172,,,553,3018,2906,4
06/16/2020,LA,47706,,,534,3042,2930,24
06/17/2020,LA,48634,,,928,3062,2950,20
06/18/2020,LA,48634,,,0,3062,2950,0
06/19/2020,LA,48515,,,-119,3084,2972,22
06/20/2020,LA,49385,,,870,3104,2992,20
06/21/2020,LA,49778,,,393,3105,2993,1
06/22/2020,LA,50239,,,461,3117,3004,12
06/23/2020,LA,51595,,,1356,3134,3021,17
06/24/2020,LA,52477,,,882,3152,3039,18
06/25/2020,LA,53415,,,938,3164,3051,12
06/26/2020,LA,54769,,,1354,3190,3077,26
06/27/2020,LA,54769,,,0,3190,3077,0
06/28/2020,LA,56236,,,1467,3199,3086,9
06/29/2020,LA,57081,,,845,3199,3091,0
06/30/2020,LA,58095,,,1014,3221,3113,22
7/01/2020,LA,60178,,,2083,3238,3130,17
7/02/2020,LA,61561,,,1383,3255,3147,17
7/03/2020,LA,63289,,,1728,3278,3170,23
7/04/2020,LA,63289,,,0,3278,3170,0
7/05/2020,LA,65226,,,1937,3288,3180,10
7/06/2020,LA,66327,,,1101,3296,3188,8
7/07/2020,LA,68263,,,1936,3319,3211,23
7/08/2020,LA,70151,,,1888,3339,3231,20
7/09/2020,LA,71994,,,1843,3355,3247,16
7/10/2020,LA,74636,,,2642,3380,3272,25
7/11/2020,LA,76803,,,2167,3403,3295,23
7/12/2020,LA,78122,,,1319,3416,3308,13
07/13/2020,LA,79827,,,1705,3423,3315,7
07/14/2020,LA,82042,,,2215,3445,3337,22
07/15/2020,LA,84131,,,2089,3461,3351,16
07/16/2020,LA,86411,,,2280,3485,3375,24
07/17/2020,LA,88590,,,2179,3509,3399,24
07/18/2020,LA,88590,,,0,3509,3399,0
07/19/2020,LA,91706,,,3116,3543,3433,34
07/20/2020,LA,94892,,,3186,3572,3462,29
07/21/2020,LA,96583,,,1691,3608,3498,36
07/22/2020,LA,99354,,,2771,3670,3558,62
07/23/2020,LA,101650,,,2296,3686,3574,16
07/24/2020,LA,103734,,,2084,3715,3603,29
07/25/2020,LA,103734,,,0,3715,3603,0
07/26/2020,LA,107574,,,3840,3763,3651,48
07/27/2020,LA,109917,,,2343,3786,3674,23
07/28/2020,LA,111038,,,1121,3812,3700,26
07/29/2020,LA,112773,,,1735,3883,3769,71
07/30/2020,LA,114481,,,1708,3925,3811,42
07/31/2020,LA,116280,,,1799,3949,3835,24
8/01/2020,LA,116280,,,0,3949,3835,0
8/02/2020,LA,119747,,,3467,4007,3893,58
8/03/2020,LA,120846,,,1099,4024,3910,17
8/04/2020,LA,124461,,,3615,4051,3937,27
8/05/2020,LA,125943,,,1482,4096,3978,45
8/06/2020,LA,127246,,,1303,4146,4028,50
8/07/2020,LA,128746,,,1500,4207,4089,61
8/08/2020,LA,128746,,,0,4207,4089,0
8/09/2020,LA,131399,,,2653,4263,4145,56
8/10/2020,LA,131961,,,562,4287,4169,24
8/11/2020,LA,133125,,,1164,4313,4195,26
8/12/2020,LA,134304,,,1179,4361,4238,48
08/13/2020,LA,135439,,,1135,4402,4279,41
08/14/2020,LA,136737,,,1298,4430,4307,28
08/15/2020,LA,136737,,,0,4430,4307,0
08/16/2020,LA,137918,,,1181,4507,4384,77
08/17/2020,LA,138485,,,567,4526,4403,19
08/18/2020,LA,139125,,,640,4554,4431,28
08/19/2020,LA,139903,,,778,4609,4468,55
08/20/2020,LA,140821,,,918,4637,4496,28
08/21/2020,LA,141720,,,899,4687,4546,50
08/22/2020,LA,141720,,,0,4687,4546,0
08/23/2020,LA,142943,,,1223,4746,4605,59
08/24/2020,LA,143566,,,623,4764,4623,18
08/25/2020,LA,144116,,,550,4797,4656,33
08/26/2020,LA,145661,,,1545,4851,4688,54
08/27/2020,LA,146338,,,677,4874,4711,23
08/28/2020,LA,146944,,,606,4904,4741,30
08/29/2020,LA,146944,,,0,4904,4741,0
08/30/2020,LA,148568,,,1624,4931,4768,27
08/31/2020,LA,148894,,,326,4950,4787,19
9/01/2020,LA,149583,,,689,5004,4821,54
9/02/2020,LA,150734,,,1151,5004,4841,0
9/03/2020,LA,151547,,,813,5021,4858,17
9/04/2020,LA,152369,,,822,5035,4872,14
9/05/2020,LA,152369,,,0,5035,4872,0
9/06/2020,LA,153764,,,1395,5093,4930,58
9/07/2020,LA,154073,,,309,5105,4942,12
9/08/2020,LA,154329,,,256,5118,4955,13
9/09/2020,LA,155890,,,1561,5140,4970,22
9/10/2020,LA,156354,,,464,5161,4991,21
9/11/2020,LA,157109,,,755,5202,5032,41
9/12/2020,LA,157109,,,0,5202,5032,0
09/13/2020,LA,158390,,,1281,5235,5065,33
09/14/2020,LA,158882,,,492,5252,5082,17
09/15/2020,LA,159253,,,371,5278,5108,26
09/16/2020,LA,159865,,,612,5294,5126,16
09/17/2020,LA,160343,,,478,5311,5143,17
09/18/2020,LA,161322,,,979,5340,5172,29
09/19/2020,LA,161322,,,0,5340,5172,0
09/20/2020,LA,162258,,,936,5366,5198,26
